149000	0.43
149200	0.65
149400	0.86
149600	1.01
149800	1.03
150000	1.09
150200	1.33
150400	1.59
150600	1.76
150800	1.89
151000	1.91
151200	1.96
151400	1.87
151600	1.68
151800	1.53
152000	1.36
152200	1.18
152400	1.03
152600	0.80
152800	0.52
153000	0.33
153200	0.25
153400	0.21
153600	0.29
153800	0.48
154000	0.70
154200	0.91
154400	1.01
154600	1.06
154800	1.03
155000	0.95
155200	0.96
155400	1.04
155600	1.16
155800	1.28
156000	1.33
156200	1.33
156400	1.36
156600	1.24
156800	1.08
157000	0.97
157200	0.91
157400	0.89
157600	0.83
157800	0.76
158000	0.68
158200	0.54
158400	0.41
158600	0.30
158800	0.28
159000	0.37
159200	0.47
159400	0.47
159600	0.49
159800	0.52
160000	0.55
160200	0.62
160400	0.70
160600	0.81
160800	0.81
161000	0.78
161200	0.73
161400	0.72
161600	0.72
161800	0.67
162000	0.59
162200	0.58
162400	0.57
162600	0.59
162800	0.59
163000	0.58
163200	0.57
163400	0.52
163600	0.53
163800	0.59
164000	0.65
164200	0.71
164400	0.71
164600	0.67
164800	0.67
165000	0.62
165200	0.57
165400	0.52
165600	0.53
165800	0.52
166000	0.45
166200	0.45
166400	0.46
166600	0.53
166800	0.54
167000	0.49
167200	0.40
167400	0.37
167600	0.31
167800	0.36
168000	0.38
168200	0.35
168400	0.30
168600	0.28
168800	0.26
169000	0.21
169200	0.38
169400	0.56
169600	0.58
169800	0.57
170000	0.57
170200	0.49
170400	0.31
170600	0.18
170800	0.05
171000	0.11
171200	0.20
171400	0.29
171600	0.42
171800	0.53
172000	0.56
172200	0.59
172400	0.62
172600	0.68
172800	0.73
173000	0.78
173200	0.93
173400	1.06
173600	1.17
173800	1.24
174000	1.23
174200	1.22
174400	1.21
174600	1.20
174800	1.23
175000	1.33
175200	1.38
175400	1.36
175600	1.29
175800	1.24
176000	1.23
176200	1.23
176400	1.20
176600	1.18
176800	1.13
177000	1.12
177200	1.16
177400	1.19
177600	1.15
177800	1.07
178000	0.98
178200	0.89
178400	0.74
178600	0.60
178800	0.51
179000	0.45
179200	0.40
179400	0.34
179600	0.20
179800	0.16
180000	0.31
180200	0.41
180400	0.52
180600	0.52
180800	0.43
181000	0.43
181200	0.45
181400	0.51
181600	0.56
181800	0.61
182000	0.72
182200	0.82
182400	0.85
182600	0.87
182800	0.91
183000	0.91
183200	0.89
183400	0.85
183600	0.78
183800	0.73
184000	0.70
184200	0.73
184400	0.85
184600	0.97
184800	0.96
185000	0.93
185200	0.89
185400	0.87
185600	0.89
185800	0.93
186000	0.97
186200	1.00
186400	1.00
186600	0.96
186800	0.93
187000	1.00
187200	1.22
187400	1.53
187600	1.72
187800	1.81
188000	1.86
188200	1.91
188400	1.97
188600	2.01
188800	2.01
189000	1.92
189200	1.83
189400	1.74
189600	1.62
189800	1.51
190000	1.37
190200	1.21
190400	1.06
190600	0.91
190800	0.76
191000	0.62
191200	0.61
191400	0.60
191600	0.53
191800	0.50
192000	0.45
192200	0.43
192400	0.33
192600	0.35
192800	0.26
193000	0.19
193200	0.37
193400	0.52
193600	0.60
193800	0.85
194000	1.08
194200	1.17
194400	1.24
194600	1.27
194800	1.22
195000	1.23
195200	1.44
195400	1.79
195600	1.89
195800	1.90
196000	1.83
196200	1.81
196400	1.74
196600	1.75
196800	1.84
197000	1.87
197200	1.99
197400	2.04
197600	2.01
197800	1.99
198000	2.17
198200	2.27
198400	2.30
198600	2.28
198800	2.33
199000	2.48
199200	2.55
199400	2.47
199600	2.28
199800	1.94
200000	1.61
200200	1.42
200400	1.35
200600	1.31
200800	1.24
201000	1.13
201200	1.15
201400	1.17
201600	1.04
201800	1.05
202000	1.21
202200	1.23
202400	1.28
202600	1.29
202800	1.10
203000	0.88
203200	0.68
203400	0.55
203600	0.61
203800	0.91
204000	1.15
204200	1.32
204400	1.21
204600	1.02
204800	0.87
205000	0.84
205200	0.83
205400	0.86
205600	0.87
205800	0.84
206000	0.76
206200	0.77
206400	0.94
206600	1.06
206800	1.06
207000	1.12
207200	1.06
207400	0.96
207600	0.84
207800	0.69
208000	0.43
208200	0.19
208400	0.41
208600	0.58
208800	0.71
209000	0.63
209200	0.49
209400	0.37
209600	0.29
209800	0.23
210000	0.23
210200	0.30
210400	0.34
210600	0.32
210800	0.31
211000	0.22
211200	0.27
211400	0.35
211600	0.42
211800	0.48
212000	0.56
212200	0.55
212400	0.55
212600	0.54
212800	0.59
213000	0.64
213200	0.65
213400	0.64
213600	0.74
213800	0.85
214000	0.85
214200	0.79
214400	0.61
214600	0.41
214800	0.43
215000	0.61
215200	0.65
215400	0.52
215600	0.56
215800	0.48
216000	0.37
216200	0.35
216400	0.48
216600	0.64
216800	0.71
217000	0.77
217200	0.72
217400	0.63
217600	0.44
217800	0.28
218000	0.18
218200	0.34
218400	0.55
218600	0.65
218800	0.76
219000	0.85
219200	0.89
219400	0.75
219600	0.65
219800	0.63
220000	0.73
220200	0.86
220400	0.76
220600	0.61
220800	0.48
221000	0.52
221200	0.59
221400	0.66
221600	0.83
221800	1.01
222000	1.23
222200	1.40
222400	1.48
222600	1.36
222800	1.09
223000	0.92
223200	0.84
223400	0.92
223600	1.01
223800	0.96
224000	0.82
224200	0.69
224400	0.73
224600	0.81
224800	0.82
225000	0.85
225200	0.93
225400	0.91
225600	0.74
225800	0.56
226000	0.41
226200	0.31
226400	0.26
226600	0.23
226800	0.21
227000	0.35
227200	0.50
227400	0.53
227600	0.50
227800	0.50
228000	0.45
228200	0.49
228400	0.52
228600	0.50
228800	0.44
229000	0.40
229200	0.23
229400	0.27
229600	0.57
229800	0.80
230000	0.94
230200	1.21
230400	1.52
230600	1.83
230800	2.14
231000	2.41
231200	2.69
231400	2.87
231600	2.92
231800	2.82
232000	2.52
232200	2.23
232400	1.97
232600	1.63
232800	1.40
233000	1.21
233200	1.03
233400	0.87
233600	0.73
233800	0.64
234000	0.44
234200	0.14
234400	0.13
234600	0.21
234800	0.35
235000	0.70
235200	1.02
235400	1.22
235600	1.45
235800	1.55
236000	1.68
236200	1.78
236400	1.82
236600	1.89
236800	2.15
237000	2.30
237200	2.37
237400	2.38
237600	2.23
237800	2.19
238000	2.16
238200	1.91
238400	1.78
238600	1.74
238800	1.73
239000	1.71
239200	1.61
239400	1.52
239600	1.48
239800	1.45
240000	1.25
240200	1.04
240400	0.94
240600	1.08
240800	1.30
241000	1.51
241200	1.63
241400	1.47
241600	1.33
241800	1.25
242000	1.11
242200	1.00
242400	0.87
242600	0.69
242800	0.54
243000	0.44
243200	0.34
243400	0.35
243600	0.42
243800	0.54
244000	0.63
244200	0.54
244400	0.60
244600	0.81
244800	0.86
245000	0.76
245200	0.75
245400	0.70
245600	0.55
245800	0.40
246000	0.60
246200	0.89
246400	1.09
246600	1.07
246800	1.00
247000	0.83
247200	0.60
247400	0.48
247600	0.37
247800	0.30
248000	0.26
248200	0.31
248400	0.50
248600	0.71
248800	1.03
249000	1.16
249200	1.34
249400	1.46
249600	1.42
249800	1.26
250000	1.02
250200	0.93
250400	0.77
250600	0.61
250800	0.74
251000	0.99
251200	1.17
251400	1.29
251600	1.45
251800	1.79
252000	1.97
252200	2.00
252400	1.90
252600	1.67
252800	1.36
253000	1.18
253200	1.32
253400	1.66
253600	1.94
253800	2.06
254000	1.95
254200	1.68
254400	1.42
254600	1.28
254800	1.18
255000	1.02
255200	0.97
255400	1.00
255600	0.94
255800	0.85
256000	0.85
256200	0.86
256400	0.90
256600	0.88
256800	0.88
257000	1.07
257200	1.38
257400	1.64
257600	1.81
257800	1.80
258000	1.72
258200	1.73
258400	1.74
258600	1.68
258800	1.63
259000	1.62
259200	1.65
259400	1.63
259600	1.50
259800	1.28
260000	1.09
260200	0.93
260400	0.83
260600	0.66
260800	0.60
261000	0.67
261200	0.50
261400	0.35
261600	0.22
261800	0.16
262000	0.29
262200	0.35
262400	0.49
262600	0.55
262800	0.50
263000	0.45
263200	0.51
263400	0.72
263600	0.94
263800	1.04
264000	1.10
264200	1.19
264400	1.21
264600	1.11
264800	0.89
265000	0.71
265200	0.63
265400	0.72
265600	0.79
265800	0.71
266000	0.64
266200	0.60
266400	0.55
266600	0.63
266800	0.68
267000	0.65
267200	0.65
267400	0.59
267600	0.57
267800	0.57
268000	0.50
268200	0.38
268400	0.29
268600	0.18
268800	0.11
269000	0.24
269200	0.35
269400	0.45
269600	0.47
269800	0.56
270000	0.57
270200	0.49
270400	0.39
270600	0.45
270800	0.58
271000	0.68
271200	0.68
271400	0.61
271600	0.48
271800	0.44
272000	0.44
272200	0.47
272400	0.45
272600	0.39
272800	0.56
273000	0.62
273200	0.59
273400	0.59
273600	0.72
273800	0.98
274000	1.20
274200	1.20
274400	1.10
274600	1.11
274800	1.32
275000	1.50
275200	1.57
275400	1.54
275600	1.53
275800	1.53
276000	1.43
276200	1.36
276400	1.24
276600	1.13
276800	1.12
277000	1.19
277200	1.24
277400	1.37
277600	1.67
277800	1.85
278000	2.02
278200	2.21
278400	2.32
278600	2.37
278800	2.30
279000	2.24
279200	2.10
279400	1.92
279600	1.71
279800	1.56
280000	1.53
280200	1.35
280400	1.11
280600	0.87
280800	0.86
281000	0.99
281200	0.95
281400	0.81
281600	0.62
281800	0.67
282000	0.92
282200	1.07
282400	1.15
282600	1.14
282800	1.09
283000	1.05
283200	1.04
283400	0.94
283600	0.80
283800	0.71
284000	0.72
284200	0.78
284400	0.89
284600	1.11
284800	1.35
285000	1.50
285200	1.61
285400	1.72
285600	1.90
285800	1.97
286000	2.00
286200	2.01
286400	1.96
286600	1.95
286800	1.90
287000	1.87
287200	1.76
287400	1.66
287600	1.62
287800	1.52
288000	1.45
288200	1.37
288400	1.28
288600	1.17
288800	1.03
289000	0.87
289200	0.62
289400	0.48
289600	0.39
289800	0.44
290000	0.58
290200	0.86
290400	1.04
290600	1.07
290800	1.14
291000	1.25
291200	1.35
291400	1.32
291600	1.39
291800	1.55
292000	1.79
292200	1.90
292400	1.96
292600	1.99
292800	1.84
293000	1.74
293200	1.65
293400	1.45
293600	1.01
293800	0.75
294000	0.83
294200	1.02
294400	1.11
294600	1.19
294800	1.20
295000	1.13
295200	1.06
295400	1.22
295600	1.24
295800	1.15
296000	1.13
296200	1.14
296400	1.19
296600	1.14
296800	1.07
297000	1.03
297200	1.00
297400	0.94
297600	0.90
297800	0.75
298000	0.66
298200	0.70
298400	0.73
298600	0.78
298800	0.91
299000	0.99
299200	1.03
299400	1.10
299600	1.16
299800	1.17
300000	1.16
300200	1.17
300400	0.96
300600	0.82
300800	0.85
301000	0.92
301200	0.90
301400	0.70
301600	0.51
301800	0.46
302000	0.42
302200	0.48
302400	0.68
302600	0.74
302800	0.62
303000	0.43
303200	0.26
303400	0.38
303600	0.58
303800	0.55
304000	0.27
304200	0.09
304400	0.20
304600	0.39
304800	0.48
305000	0.51
305200	0.53
305400	0.43
305600	0.29
305800	0.31
306000	0.44
306200	0.59
306400	0.70
306600	0.63
306800	0.49
307000	0.22
307200	0.12
307400	0.25
307600	0.28
307800	0.22
308000	0.26
308200	0.47
308400	0.80
308600	1.03
308800	1.04
309000	0.93
309200	0.74
309400	0.52
309600	0.63
309800	0.75
310000	0.75
310200	0.73
310400	0.72
310600	0.73
310800	0.71
311000	0.69
311200	0.65
311400	0.45
311600	0.26
311800	0.36
312000	0.65
312200	0.94
312400	1.13
312600	1.23
312800	1.24
313000	1.20
313200	1.26
313400	1.46
313600	1.47
313800	1.33
314000	1.14
314200	1.04
314400	0.91
314600	0.78
314800	0.67
315000	0.55
315200	0.40
315400	0.30
315600	0.45
315800	0.51
316000	0.53
316200	0.50
316400	0.41
316600	0.41
316800	0.40
317000	0.38
317200	0.34
317400	0.24
317600	0.21
317800	0.20
318000	0.24
318200	0.43
318400	0.65
318600	0.68
318800	0.59
319000	0.58
319200	0.63
319400	0.64
319600	0.73
319800	0.78
320000	0.77
320200	0.69
320400	0.65
320600	0.62
320800	0.55
321000	0.45
321200	0.24
321400	0.23
321600	0.41
321800	0.60
322000	0.75
322200	0.82
322400	0.90
322600	0.97
322800	0.96
323000	0.98
323200	1.17
323400	1.16
323600	1.04
323800	1.13
324000	1.33
324200	1.45
324400	1.39
324600	1.15
324800	0.82
325000	0.53
325200	0.45
325400	0.47
325600	0.52
325800	0.54
326000	0.64
326200	0.74
326400	0.75
326600	0.72
326800	0.73
327000	0.60
327200	0.37
327400	0.19
327600	0.13
327800	0.09
328000	0.17
328200	0.20
328400	0.37
328600	0.52
328800	0.65
329000	0.81
329200	0.89
329400	0.87
329600	0.81
329800	0.79
330000	0.82
330200	0.72
330400	0.45
330600	0.34
330800	0.40
331000	0.42
331200	0.53
331400	0.60
331600	0.53
331800	0.47
332000	0.54
332200	0.54
332400	0.59
332600	0.61
332800	0.63
333000	0.73
333200	0.82
333400	1.00
333600	0.95
333800	0.79
334000	0.79
334200	0.81
334400	0.78
334600	0.65
334800	0.45
335000	0.39
335200	0.42
335400	0.51
335600	0.68
335800	0.76
336000	0.90
336200	0.98
336400	1.09
336600	1.26
336800	1.56
337000	1.68
337200	1.73
337400	1.80
337600	1.87
337800	1.78
338000	1.72
338200	1.69
338400	1.59
338600	1.55
338800	1.47
339000	1.43
339200	1.35
339400	1.10
339600	0.77
339800	0.58
340000	0.47
340200	0.42
340400	0.51
340600	0.55
340800	0.54
341000	0.61
341200	0.63
341400	0.65
341600	0.60
341800	0.56
342000	0.42
342200	0.35
342400	0.39
342600	0.50
342800	0.69
343000	0.87
343200	0.95
343400	0.95
343600	0.95
343800	1.03
344000	1.02
344200	0.78
344400	0.44
344600	0.33
344800	0.63
345000	0.88
345200	0.93
345400	0.94
345600	0.89
345800	0.92
346000	0.97
346200	0.98
346400	1.17
346600	1.30
346800	1.41
347000	1.49
347200	1.57
347400	1.83
347600	2.07
347800	2.27
348000	2.45
348200	2.62
348400	2.60
348600	2.50
348800	2.38
349000	2.19
349200	2.03
349400	1.92
349600	1.80
349800	1.73
350000	1.52
350200	1.37
350400	1.28
350600	1.35
350800	1.39
351000	1.36
351200	1.34
351400	1.33
351600	1.13
351800	0.84
352000	0.61
352200	0.46
352400	0.32
352600	0.28
352800	0.24
353000	0.33
353200	0.39
353400	0.50
353600	0.59
353800	0.60
354000	0.59
354200	0.61
354400	0.56
354600	0.66
354800	0.77
355000	0.79
355200	0.76
355400	0.89
355600	1.03
355800	1.20
356000	1.31
356200	1.50
356400	1.69
356600	1.75
356800	1.71
357000	1.72
357200	1.80
357400	1.82
357600	1.71
357800	1.52
358000	1.37
358200	1.28
358400	1.22
358600	1.15
358800	1.18
359000	1.28
359200	1.23
359400	1.10
359600	0.87
359800	0.70
360000	0.79
360200	0.99
360400	1.24
360600	1.52
360800	1.81
361000	1.97
361200	2.03
361400	2.04
361600	2.02
361800	1.98
362000	2.02
362200	2.10
362400	2.21
362600	2.05
362800	1.83
363000	1.64
363200	1.26
363400	0.78
363600	0.72
363800	0.79
364000	0.81
364200	0.65
364400	0.36
